,Brand,pickup,Model,Price,Range,Battery,Weight
12449,Mercedes-Benz,6.2,EQV 300 Long,92255.0,320.0,90.0,2625 kg
12450,Mercedes-Benz,6.2,EQS SUV Maybach 680,200870.0,490.0,118.0,3075 kg
12451,Mercedes-Benz,6.2,EQB 350 4MATIC,56810.0,345.0,66.5,2165 kg
12452,Mercedes-Benz,6.2,B 250e,28875.0,150.0,28.0,1725 kg
12453,Mercedes-Benz,6.2,EQA 250,47510.0,360.0,66.5,2040 kg
12454,Mercedes-Benz,6.2,EQS 450 4MATIC,115920.0,655.0,118.0,2655 kg
12455,Mercedes-Benz,6.2,EQE 300 (MY23),68810.0,525.0,89.0,2405 kg
12456,Mercedes-Benz,6.2,EQE SUV 350+ (MY23-24),75495.0,475.0,96.0,2490 kg
12457,Mercedes-Benz,6.2,EQS 450+,105610.0,635.0,107.8,2480 kg
12458,Mercedes-Benz,6.2,EQE SUV 350 4MATIC (MY23-24),79940.0,435.0,90.6,2560 kg
12459,Mercedes-Benz,6.2,EQE 350+ (MY22-23),76450.0,525.0,90.6,2355 kg
12460,Mercedes-Benz,6.2,EQS SUV 580 4MATIC,139480.0,530.0,118.0,2845 kg
12461,Mercedes-Benz,6.2,EQS 350,99845.0,570.0,96.0,2440 kg
12462,Mercedes-Benz,6.2,EQE 350 (MY23),77345.0,515.0,89.0,2405 kg
12463,Mercedes-Benz,6.2,EQV 300 Long,87995.0,310.0,90.0,2635 kg
12464,Mercedes-Benz,6.2,EQA 300 4MATIC,53010.0,350.0,66.5,2110 kg
12465,Mercedes-Benz,6.2,EQB 350 4MATIC,56810.0,340.0,66.5,2175 kg
12466,Mercedes-Benz,6.2,EQE 300 (MY22-23),74345.0,515.0,89.0,2385 kg
12467,Mercedes-Benz,6.2,EQC 400 4MATIC,65720.0,370.0,80.0,2495 kg
12468,Mercedes-Benz,6.2,EQA 350 4MATIC,54510.0,350.0,66.5,2110 kg
12469,Mercedes-Benz,6.2,EQB 300 4MATIC,55310.0,340.0,66.5,2175 kg
12470,Mercedes-Benz,6.2,EQS 450+,105610.0,635.0,108.4,2515 kg
12471,Mercedes-Benz,6.2,EQE 350 4MATIC (MY25),69365.0,515.0,90.6,2475 kg
12472,Mercedes-Benz,6.2,EQE SUV 500 4MATIC (MY23-24),90505.0,455.0,96.0,2610 kg
12473,Mercedes-Benz,6.2,EQA 300 4MATIC,53010.0,350.0,66.5,2105 kg
12474,Mercedes-Benz,6.2,EQE SUV 350+ (MY25),75505.0,475.0,96.0,2495 kg
12475,Mercedes-Benz,6.2,EQS SUV 580 4MATIC,139470.0,485.0,108.4,2810 kg
12476,Mercedes-Benz,6.2,EQA 250+,49750.0,420.0,70.5,2045 kg
12477,Mercedes-Benz,6.2,eVito Tourer Extra-Long 90 kWh,83850.0,305.0,90.0,2555 kg
12478,Mercedes-Benz,6.2,EQS AMG 53 4MATIC+,161860.0,585.0,118.0,2700 kg
12479,Mercedes-Benz,6.2,EQS AMG 53 4MATIC+,161860.0,540.0,107.8,2655 kg
12480,Mercedes-Benz,6.2,EQE 500 4MATIC (MY25),82615.0,505.0,90.6,2490 kg
12481,Mercedes-Benz,6.2,EQA 350 4MATIC,54510.0,350.0,66.5,2105 kg
12482,Mercedes-Benz,6.2,EQE SUV 500 4MATIC (MY25),90570.0,455.0,96.0,2615 kg
12483,Mercedes-Benz,6.2,EQE SUV 350 4MATIC (MY25),80005.0,435.0,90.6,2565 kg
12484,Mercedes-Benz,6.2,EQE 500 4MATIC (MY24),80610.0,505.0,90.6,2490 kg
12485,Mercedes-Benz,6.2,EQE SUV 350 4MATIC (MY23),90560.0,425.0,89.0,2580 kg
12486,Mercedes-Benz,6.2,EQE AMG 53 4MATIC+ (MY23),114750.0,450.0,90.6,2540 kg
12487,Mercedes-Benz,6.2,eVito Tourer Long 90 kWh,76368.0,310.0,90.0,2530 kg
12488,Mercedes-Benz,6.2,EQE SUV 500 4MATIC (MY23),108760.0,435.0,90.6,2560 kg
12489,Mercedes-Benz,6.2,EQV 300 Extra-Long,93955.0,315.0,90.0,2735 kg
12490,Mercedes-Benz,6.2,EQS AMG 53 4MATIC+,161860.0,535.0,108.4,2700 kg
12491,Mercedes-Benz,6.2,EQE AMG 53 4MATIC+ (MY25),105995.0,450.0,90.6,2540 kg
12492,Mercedes-Benz,6.2,EQE AMG 53 4MATIC+ (MY22-23),114750.0,455.0,90.6,2525 kg
12493,Mercedes-Benz,6.2,EQS SUV 450 4MATIC,129470.0,490.0,108.4,2805 kg
12494,Mercedes-Benz,6.2,EQE 350 (MY22-23),77345.0,510.0,89.0,2385 kg
12495,Mercedes-Benz,6.2,EQE SUV AMG 53 4MATIC+ (MY23-24),114995.0,420.0,90.6,2690 kg
12496,Mercedes-Benz,6.2,EQE AMG 53 4MATIC+ (MY24),105860.0,450.0,90.6,2540 kg
12497,Mercedes-Benz,6.2,EQE SUV AMG 53 4MATIC+ (MY25),115130.0,420.0,90.6,2690 kg
12498,Škoda,8.1,Elroq 85 (MY25),34060.0,450.0,77.0,2115 kg
12499,Škoda,8.1,Enyaq 85 (MY25),42810.0,455.0,77.0,2141 kg
12500,Škoda,8.1,Elroq 60 (MY25),32060.0,350.0,59.0,1975 kg
12501,Škoda,8.1,Enyaq iV 80 (MY21-23),42925.0,440.0,77.0,2075 kg
12502,Škoda,8.1,Enyaq 85 (MY24),44540.0,450.0,77.0,2137 kg
12503,Škoda,8.1,Enyaq iV 60 (MY21-23),38970.0,340.0,58.0,1965 kg
12504,Škoda,8.1,Elroq 50 (MY25),30210.0,310.0,52.0,1946 kg
12505,Škoda,8.1,Enyaq iV 80x (MY21-23),50805.0,425.0,77.0,2193 kg
12506,Škoda,8.1,Enyaq 60 (MY25),37510.0,360.0,59.0,2002 kg
12507,Škoda,8.1,Enyaq Coupe 85 (MY25),44710.0,470.0,77.0,2140 kg
12508,Škoda,8.1,Enyaq 85x (MY25),48760.0,450.0,77.0,2230 kg
12509,Škoda,8.1,Enyaq RS (MY25),51960.0,460.0,79.0,2236 kg
12510,Škoda,8.1,Elroq RS (MY25),46560.0,450.0,79.0,2229 kg
12511,Škoda,8.1,CITIGOe iV,17455.0,205.0,32.3,1235 kg
12512,Škoda,8.1,Enyaq 85x (MY24),48605.0,440.0,77.0,2213 kg
12513,Škoda,8.1,Enyaq Coupe RS (MY25),53860.0,470.0,79.0,2239 kg
12514,Škoda,8.1,Enyaq Coupe 85 (MY24),46440.0,460.0,77.0,2140 kg
12515,Škoda,8.1,Enyaq 60 (MY24),38970.0,335.0,58.0,1992 kg
12516,Škoda,8.1,Enyaq Coupe RS (MY24),54820.0,450.0,77.0,2258 kg
12517,Škoda,8.1,Enyaq Coupe 85x (MY25),49160.0,460.0,77.0,2234 kg
12518,Škoda,8.1,Enyaq Coupe iV RS (MY22-23),54370.0,430.0,77.0,2253 kg
12519,Škoda,8.1,Enyaq RS (MY24),53120.0,435.0,77.0,2251 kg
12520,Škoda,8.1,Enyaq Coupe iV 80 (MY23),44825.0,445.0,77.0,2119 kg
12521,Škoda,8.1,Enyaq 50 (MY24),36970.0,310.0,52.0,1976 kg
12522,Škoda,8.1,Enyaq Coupe 85x (MY24),50305.0,455.0,77.0,2230 kg
12523,Škoda,8.1,Enyaq Coupe iV 80x (MY23),52505.0,435.0,77.0,2214 kg
12524,Škoda,8.1,Enyaq iV RS (MY23),52670.0,420.0,77.0,2258 kg
12525,Škoda,6.6,Elroq 85 (MY25),34060.0,450.0,77.0,2115 kg
12526,Škoda,6.6,Enyaq 85 (MY25),42810.0,455.0,77.0,2141 kg
12527,Škoda,6.6,Elroq 60 (MY25),32060.0,350.0,59.0,1975 kg
12528,Škoda,6.6,Enyaq iV 80 (MY21-23),42925.0,440.0,77.0,2075 kg
12529,Škoda,6.6,Enyaq 85 (MY24),44540.0,450.0,77.0,2137 kg
12530,Škoda,6.6,Enyaq iV 60 (MY21-23),38970.0,340.0,58.0,1965 kg
12531,Škoda,6.6,Elroq 50 (MY25),30210.0,310.0,52.0,1946 kg
12532,Škoda,6.6,Enyaq iV 80x (MY21-23),50805.0,425.0,77.0,2193 kg
12533,Škoda,6.6,Enyaq 60 (MY25),37510.0,360.0,59.0,2002 kg
12534,Škoda,6.6,Enyaq Coupe 85 (MY25),44710.0,470.0,77.0,2140 kg
12535,Škoda,6.6,Enyaq 85x (MY25),48760.0,450.0,77.0,2230 kg
12536,Škoda,6.6,Enyaq RS (MY25),51960.0,460.0,79.0,2236 kg
12537,Škoda,6.6,Elroq RS (MY25),46560.0,450.0,79.0,2229 kg
12538,Škoda,6.6,CITIGOe iV,17455.0,205.0,32.3,1235 kg
12539,Škoda,6.6,Enyaq 85x (MY24),48605.0,440.0,77.0,2213 kg
12540,Škoda,6.6,Enyaq Coupe RS (MY25),53860.0,470.0,79.0,2239 kg
12541,Škoda,6.6,Enyaq Coupe 85 (MY24),46440.0,460.0,77.0,2140 kg
12542,Škoda,6.6,Enyaq 60 (MY24),38970.0,335.0,58.0,1992 kg
12543,Škoda,6.6,Enyaq Coupe RS (MY24),54820.0,450.0,77.0,2258 kg
12544,Škoda,6.6,Enyaq Coupe 85x (MY25),49160.0,460.0,77.0,2234 kg
12545,Škoda,6.6,Enyaq Coupe iV RS (MY22-23),54370.0,430.0,77.0,2253 kg
12546,Škoda,6.6,Enyaq RS (MY24),53120.0,435.0,77.0,2251 kg
12547,Škoda,6.6,Enyaq Coupe iV 80 (MY23),44825.0,445.0,77.0,2119 kg
12548,Škoda,6.6,Enyaq 50 (MY24),36970.0,310.0,52.0,1976 kg
12549,Škoda,6.6,Enyaq Coupe 85x (MY24),50305.0,455.0,77.0,2230 kg
12550,Škoda,6.6,Enyaq Coupe iV 80x (MY23),52505.0,435.0,77.0,2214 kg
12551,Škoda,6.6,Enyaq iV RS (MY23),52670.0,420.0,77.0,2258 kg
12552,Kia,5.2,EV3 Long Range,35995.0,455.0,78.0,1885 kg
12553,Kia,5.2,EV5 81.4 kWh (MY26),39295.0,400.0,78.0,2069 kg
12554,Kia,5.2,Niro EV,37295.0,385.0,64.8,1757 kg
12555,Kia,5.2,EV4 Hatchback 81.4 kWh,36195.0,475.0,78.0,1890 kg
12556,Kia,5.2,PV5 Passenger 71.2 kWh (MY26),34495.0,315.0,67.0,2145 kg
12557,Kia,5.2,EV3 Standard Range,32995.0,325.0,55.0,1800 kg
12558,Kia,5.2,EV6 Long Range AWD,52085.0,440.0,80.0,2160 kg
12559,Kia,5.2,EV6 Long Range 2WD,45245.0,410.0,74.0,1985 kg
12560,Kia,5.2,e-Niro 64 kWh,34995.0,375.0,64.0,1812 kg
12561,Kia,5.2,EV4 Fastback 81.4 kWh,39395.0,495.0,78.0,1900 kg
12562,Kia,5.2,EV6 Long Range 2WD,45585.0,455.0,80.0,2050 kg
12563,Kia,5.2,EV6 GT,59985.0,395.0,80.0,2220 kg
12564,Kia,5.2,e-Niro 64 kWh,33850.0,375.0,64.0,1812 kg
12565,Kia,5.2,EV6 GT,62645.0,360.0,74.0,2200 kg
12566,Kia,5.2,EV6 Long Range AWD,51745.0,400.0,74.0,2090 kg
12567,Kia,5.2,EV9 99.8 kWh RWD,65035.0,450.0,96.0,2501 kg
12568,Kia,5.2,EV6 Standard Range 2WD,39235.0,345.0,60.0,1955 kg
12569,Kia,5.2,EV9 99.8 kWh AWD GT-Line,73285.0,425.0,96.0,2648 kg
12570,Kia,5.2,EV4 Hatchback 58.3 kWh,33195.0,340.0,55.0,1805 kg
12571,Kia,5.2,e-Niro 64 kWh,32995.0,375.0,64.0,1812 kg
12572,Kia,5.2,e-Soul 64 kWh,34995.0,370.0,64.0,1757 kg
12573,Kia,5.2,Soul EV,25495.0,155.0,27.0,1565 kg
12574,Kia,5.2,Soul EV,26995.0,170.0,30.0,1580 kg
12575,Kia,5.2,e-Soul 64 kWh,39075.0,370.0,64.0,1757 kg
12576,Kia,5.2,PV5 Passenger 51.5 kWh (MY26),31495.0,230.0,48.0,2065 kg
12577,Kia,5.2,EV9 99.8 kWh AWD GT,82185.0,420.0,96.0,2648 kg
12578,Kia,5.2,e-Soul 64 kWh,37545.0,370.0,64.0,1757 kg
12579,Kia,5.2,e-Niro 39 kWh,32895.0,235.0,39.2,1667 kg
12580,Kia,5.2,e-Soul 39.2 kWh,32875.0,230.0,39.2,1610 kg
12581,Kia,5.2,e-Niro 39 kWh,29595.0,235.0,39.2,1667 kg
12582,Hyundai,9.4,IONIQ 5 84 kWh RWD (MY24),43400.0,450.0,80.0,2060 kg
12583,Hyundai,9.4,Kona Electric 65 kWh,38595.0,390.0,65.4,1773 kg
12584,Hyundai,9.4,INSTER Long Range,25045.0,300.0,46.0,1410 kg
12585,Hyundai,9.4,Kona Electric 64 kWh,37750.0,390.0,64.0,1760 kg
12586,Hyundai,9.4,IONIQ Electric,32050.0,250.0,38.3,1602 kg
12587,Hyundai,9.4,IONIQ 6 Long Range 2WD (MY23-25),47050.0,495.0,74.0,1985 kg
12588,Hyundai,9.4,IONIQ 5 63 kWh RWD (MY24),39900.0,345.0,60.0,1955 kg
12589,Hyundai,9.4,Kona Electric 64 kWh,39150.0,390.0,64.0,1760 kg
12590,Hyundai,9.4,IONIQ 5 84 kWh AWD (MY24),50900.0,445.0,80.0,2165 kg
12591,Hyundai,9.4,IONIQ 5 Long Range AWD (MY22),50445.0,385.0,74.0,2120 kg
12592,Hyundai,9.4,IONIQ 9 Long Range AWD,73495.0,495.0,106.0,2653 kg
12593,Hyundai,9.4,IONIQ 5 Long Range 2WD (MY22),46945.0,390.0,74.0,2010 kg
12594,Hyundai,9.4,IONIQ Electric,27250.0,190.0,28.0,1495 kg
12595,Hyundai,9.4,Kona Electric 39 kWh,32450.0,245.0,39.2,1610 kg
12596,Hyundai,9.4,IONIQ 6 Long Range AWD (MY23-25),50550.0,440.0,74.0,2095 kg
12597,Hyundai,9.4,IONIQ 5 N (MY24),65000.0,390.0,80.0,2225 kg
12598,Hyundai,9.4,IONIQ 5 Standard Range 2WD (MY21),43445.0,295.0,54.0,1905 kg
12599,Hyundai,9.4,Kona Electric 48 kWh,34995.0,295.0,48.4,1690 kg
12600,Hyundai,9.4,INSTER Standard Range,23495.0,255.0,39.0,1380 kg
12601,Hyundai,9.4,IONIQ 5 Long Range 2WD (MY21),45400.0,370.0,70.0,1985 kg
12602,Hyundai,9.4,IONIQ 9 Long Range RWD,64995.0,505.0,106.0,2549 kg
12603,Hyundai,9.4,IONIQ 6 N (MY26),65800.0,440.0,80.0,2166 kg
12604,Hyundai,9.4,IONIQ 5 Long Range AWD (MY21),45145.0,365.0,70.0,2095 kg
12605,Hyundai,9.4,Kona Electric 64 kWh,32845.0,390.0,64.0,1760 kg
12606,Hyundai,9.4,Kona Electric 39 kWh,30650.0,245.0,39.2,1610 kg
12607,Hyundai,9.4,IONIQ 9 Performance AWD,77595.0,485.0,106.0,2685 kg
12608,Hyundai,9.4,IONIQ 5 Project 45 (MY21),48000.0,365.0,70.0,2095 kg
12609,Hyundai,9.4,Kona Electric 39 kWh,27250.0,245.0,39.2,1610 kg
12610,Opel,8.1,Frontera Electric 44 kWh,22495.0,240.0,43.8,1589 kg
12611,Opel,8.1,Corsa-e (MY22-23),33930.0,295.0,46.3,1530 kg
12612,Opel,8.1,Frontera Electric 54 kWh,25995.0,290.0,53.5,1610 kg
12613,Opel,8.1,Astra Electric,33505.0,320.0,50.8,1736 kg
12614,Opel,8.1,Grandland Electric 73 kWh,35455.0,370.0,73.0,2207 kg
12615,Opel,8.1,Mokka-e 50 kWh,36610.0,260.0,46.3,1598 kg
12616,Opel,8.1,Mokka Electric,31005.0,285.0,50.8,1615 kg
12617,Opel,8.1,Corsa-e (MY20-21),27140.0,285.0,46.3,1530 kg
12618,Opel,8.1,Corsa Electric 54 kWh (MY25),27400.0,335.0,50.8,1544 kg
12619,Opel,8.1,Corsa Electric 50 kWh (MY25),26005.0,290.0,46.3,1544 kg
12620,Opel,8.1,Corsa Electric 51 kWh (MY24),30440.0,315.0,48.1,1544 kg
12621,Opel,8.1,Astra Sports Tourer Electric,34705.0,310.0,50.8,1760 kg
12622,Opel,8.1,Corsa Electric 50 kWh (MY24),26895.0,290.0,46.3,1544 kg
12623,Opel,8.1,Grandland Electric 73 kWh AWD,37005.0,355.0,73.0,2290 kg
12624,Opel,8.1,Mokka-e 54 kWh,37260.0,290.0,50.8,1598 kg
12625,Opel,8.1,Combo-e Life 50 kWh,34085.0,205.0,46.3,1739 kg
12626,Opel,8.1,Mokka Electric GSE,35495.0,280.0,50.8,1672 kg
12627,Opel,8.1,Mokka-e,30540.0,255.0,46.3,1598 kg
12628,Opel,8.1,Zafira Electric 75 kWh,48695.0,265.0,69.0,2211 kg
12629,Opel,8.1,Combo Electric 50 kWh,30690.0,235.0,50.0,1811 kg
12630,Opel,8.1,Combo Electric XL 50 kWh,31590.0,230.0,50.0,1881 kg
12631,Opel,8.1,Vivaro-e Combi L 50 kWh,37835.0,180.0,46.3,1989 kg
12632,Opel,8.1,Combo-e Life XL 50 kWh,34685.0,200.0,46.3,1813 kg
12633,Opel,8.1,Zafira-e Life M 50 kWh,42735.0,185.0,46.3,1969 kg
12634,Opel,8.1,Zafira Electric XL 75 kWh,49595.0,265.0,69.0,2240 kg
12635,Opel,8.1,Zafira-e Life L 50 kWh,43575.0,180.0,46.3,1989 kg
12636,Opel,8.1,Vivaro-e Combi M 50 kWh,36995.0,185.0,46.3,1969 kg
12637,Volkswagen,5.5,ID.4 Pro (MY24-25),46035.0,445.0,77.0,2144 kg
12638,Volkswagen,5.5,e-Golf,28075.0,190.0,32.0,1615 kg
12639,Volkswagen,5.5,ID.7 Pro (MY24-25),51550.0,475.0,77.0,2172 kg
12640,Volkswagen,5.5,ID.4 Pro Performance,46035.0,410.0,77.0,2109 kg
12641,Volkswagen,5.5,ID.7 Tourer Pro S (MY26),55280.0,520.0,86.0,2235 kg
12642,Volkswagen,5.5,ID.4 Pro (MY26),35495.0,445.0,77.0,2139 kg
12643,Volkswagen,5.5,ID.3 Pro S (MY26),35495.0,475.0,79.0,1957 kg
12644,Volkswagen,5.5,ID.3 Pure (MY24-26),29360.0,325.0,52.0,1787 kg
12645,Volkswagen,5.5,ID.3 Pro,30700.0,350.0,58.0,1812 kg
12646,Volkswagen,5.5,ID.3 Pro,44990.0,350.0,58.0,1815 kg
12647,Volkswagen,5.5,e-Up!,24085.0,205.0,32.3,1248 kg
12648,Volkswagen,5.5,ID.3 1st,35880.0,350.0,58.0,1794 kg
12649,Volkswagen,5.5,ID. Buzz LWB Pro,59395.0,390.0,86.0,2628 kg
12650,Volkswagen,5.5,ID.7 Pro S (MY26),54490.0,525.0,86.0,2226 kg
12651,Volkswagen,5.5,ID. Buzz NWB Pro,59035.0,370.0,79.0,2492 kg
12652,Volkswagen,5.5,ID.3 Pro S (MY24-25),35495.0,465.0,77.0,1957 kg
12653,Volkswagen,5.5,ID.3 Pro (MY24-26),34240.0,365.0,59.0,1815 kg
12654,Volkswagen,5.5,ID. Buzz Pro,59035.0,345.0,77.0,2459 kg
12655,Volkswagen,5.5,ID.4 Pro,44605.0,410.0,77.0,2123 kg
12656,Volkswagen,5.5,ID.7 Tourer Pro (MY24-25),52240.0,470.0,77.0,2191 kg
12657,Volkswagen,5.5,ID.7 Tourer GTX (MY26),59900.0,500.0,86.0,2336 kg
12658,Volkswagen,5.5,e-Up!,22055.0,205.0,32.3,1235 kg
12659,Volkswagen,5.5,ID.3 Pro Performance,39425.0,350.0,58.0,1812 kg
12660,Volkswagen,5.5,ID.4 GTX (MY26),52245.0,435.0,79.0,2248 kg
12661,Volkswagen,5.5,ID.4 1st,40800.0,410.0,77.0,2124 kg
12662,Volkswagen,5.5,ID.7 Pro S (MY24-25),55450.0,525.0,86.0,2226 kg
12663,Volkswagen,5.5,e-Golf,26345.0,125.0,20.5,1585 kg
12664,Volkswagen,5.5,ID.4 GTX,52865.0,400.0,77.0,2239 kg
12665,Volkswagen,5.5,ID.5 Pro (MY24-25),50940.0,460.0,77.0,2130 kg
12666,Volkswagen,5.5,ID.7 Pro (MY26),51005.0,475.0,77.0,2180 kg
12667,Volkswagen,5.5,ID.4 Pure (MY26),35495.0,285.0,52.0,1975 kg
12668,Volkswagen,5.5,ID.3 Pro,28420.0,350.0,58.0,1805 kg
12669,Volkswagen,5.5,ID.7 Tourer Pro (MY26),51795.0,470.0,77.0,2191 kg
12670,Volkswagen,5.5,ID.7 GTX (MY26),59110.0,500.0,86.0,2325 kg
12671,Volkswagen,5.5,ID. Buzz LWB GTX,67795.0,380.0,86.0,2758 kg
12672,Volkswagen,5.5,ID.5 Pro (MY26),44400.0,455.0,77.0,2131 kg
12673,Volkswagen,5.5,ID.7 Tourer GTX (MY24-25),62670.0,500.0,86.0,2339 kg
12674,Volkswagen,5.5,ID.4 GTX (MY24-25),53865.0,420.0,77.0,2256 kg
12675,Volkswagen,5.5,ID.3 Pure Performance,27120.0,275.0,45.0,1772 kg
12676,Volkswagen,5.5,ID.3 Pro S,38800.0,450.0,77.0,1934 kg
12677,Volkswagen,5.5,ID.5 GTX (MY24-25),55365.0,430.0,77.0,2242 kg
12678,Volkswagen,5.5,ID.7 Tourer Pro S (MY24-25),56140.0,520.0,86.0,2235 kg
12679,Volkswagen,5.5,ID.3 GTX Performance (MY24-26),46325.0,465.0,79.0,1993 kg
12680,Volkswagen,5.5,ID.4 Pro 4MOTION (MY24-25),46080.0,435.0,77.0,2233 kg
12681,Volkswagen,5.5,e-Up!,19615.0,100.0,16.0,1229 kg
12682,Volkswagen,5.5,ID.4 Pure,38845.0,285.0,52.0,1966 kg
12683,Volkswagen,5.5,ID.5 GTX (MY26),47900.0,445.0,79.0,2233 kg
12684,Volkswagen,5.5,ID.4 Pro 4MOTION (MY26),46120.0,435.0,77.0,2231 kg
12685,Volkswagen,5.5,ID.3 Pro S - 4 Seats,47470.0,450.0,77.0,1935 kg
12686,Volkswagen,5.5,ID.7 GTX (MY24-25),61980.0,500.0,86.0,2325 kg
12687,Volkswagen,5.5,ID.3 Pro Performance,29740.0,350.0,58.0,1805 kg
12688,Volkswagen,5.5,ID.3 Pure Performance,28135.0,275.0,45.0,1781 kg
12689,Volkswagen,5.5,e-Up!,20780.0,95.0,16.0,1214 kg
12690,Volkswagen,5.5,ID.4 Pure Performance,40275.0,285.0,52.0,1965 kg
12691,Volkswagen,5.5,ID.5 GTX,58640.0,405.0,77.0,2242 kg
12692,Volkswagen,5.5,ID. Buzz NWB GTX,67435.0,360.0,79.0,2629 kg
12693,Volkswagen,5.5,ID.3 Pro S - 4 Seats,47990.0,455.0,77.0,1933 kg
12694,Volkswagen,5.5,ID.5 GTX,56545.0,405.0,77.0,2243 kg
12695,Volkswagen,5.5,ID.4 GTX,49025.0,400.0,77.0,2224 kg
12696,Volkswagen,5.5,ID.5 Pure (MY26),39590.0,320.0,52.0,1963 kg
12697,Volkswagen,5.5,ID.5 Pro Performance,52185.0,430.0,77.0,2118 kg
12698,Volkswagen,5.5,ID.5 Pro Performance,51940.0,430.0,77.0,2117 kg
12699,Volkswagen,5.5,ID.5 Pro,50710.0,430.0,77.0,2118 kg
12700,Volkswagen,5.5,e-Caravelle L2 210 kW 64 kWh,67355.0,245.0,63.8,2568 kg
12701,Volkswagen,5.5,ID.5 Pure (MY24-25),41080.0,320.0,52.0,1966 kg
12702,Volkswagen,5.5,ID.5 Pro,50550.0,430.0,77.0,2117 kg
12703,Volkswagen,5.5,e-Transporter Kombi L1 100 kW 64 kWh,53404.0,255.0,63.8,2302 kg
12704,Volkswagen,5.5,e-Transporter Kombi L2 100 kW 64 kWh,54424.0,250.0,63.8,2348 kg
12705,Volkswagen,5.5,e-Caravelle L1 160 kW 64 kWh,60557.0,245.0,63.8,2523 kg
12706,Volkswagen,5.5,e-Caravelle L2 160 kW 64 kWh,61577.0,245.0,63.8,2568 kg
12707,Volkswagen,5.5,e-Caravelle L1 210 kW 64 kWh,66335.0,245.0,63.8,2523 kg
12708,Volkswagen,5.5,e-Caravelle L2 100 kW 64 kWh,57149.0,245.0,63.8,2568 kg
12709,Volkswagen,5.5,e-Caravelle L1 100 kW 64 kWh,56129.0,245.0,63.8,2523 kg
12710,Toyota,5.2,C-HR+ 77 kWh (MY26),37650.0,430.0,72.0,1940 kg
12711,Toyota,5.2,bZ4X AWD 73.1 kWh (MY25),52510.0,375.0,69.0,2120 kg
12712,Toyota,5.2,bZ4X FWD (MY22-24),36995.0,350.0,64.0,1970 kg
12713,Toyota,5.2,bZ4X AWD (MY22-24),48625.0,345.0,64.0,2070 kg
12714,Toyota,5.2,bZ4X FWD 73.1 kWh (MY25),46760.0,385.0,69.0,2025 kg
12715,Toyota,5.2,Proace Verso L 75 kWh,46595.0,265.0,69.0,2240 kg
12716,Toyota,5.2,C-HR+ 57.7 kWh (MY26),34495.0,330.0,54.0,1845 kg
12717,Toyota,5.2,Urban Cruiser 48.8 kWh,29995.0,270.0,47.8,1775 kg
12718,Toyota,5.2,bZ4X FWD 57.7 kWh (MY25),40675.0,305.0,54.0,1945 kg
12719,Toyota,5.2,Urban Cruiser 61.1 kWh,34460.0,330.0,59.8,1835 kg
12720,Toyota,5.2,Proace City Verso L2 50 kWh,33245.0,230.0,50.0,1881 kg
12721,Toyota,5.2,Proace City Verso L1 50 kWh,31995.0,235.0,50.0,1811 kg
12722,Toyota,5.2,Proace Verso M 75 kWh,45895.0,265.0,69.0,2211 kg
12723,Toyota,5.2,Proace City Verso L1 50 kWh,34113.0,210.0,46.3,1739 kg
12724,Toyota,5.2,Proace City Verso L2 50 kWh,34113.0,205.0,46.3,1813 kg
12725,Toyota,5.2,Proace Verso L 50 kWh,43488.0,180.0,46.3,1989 kg
12726,Toyota,5.2,Proace Verso M 50 kWh,42988.0,185.0,46.3,1969 kg
12727,Alpine,6.4,A290 Electric 220 hp,32250.0,305.0,52.0,1554 kg
12728,Alpine,6.4,A390 GTS,69390.0,470.0,89.0,2196 kg
12729,Alpine,6.4,A390 GT,61390.0,470.0,89.0,2199 kg
12730,Alpine,6.4,A290 Electric 180 hp,29750.0,310.0,52.0,1554 kg
12731,Nissan,7.5,LEAF Extended Range 75 kWh (MY26),32249.0,455.0,75.0,1981 kg
12732,Nissan,7.5,Ariya 87kWh,35500.0,450.0,87.0,2121 kg
12733,Nissan,7.5,LEAF 40 kWh (MY18-22),28290.0,235.0,39.0,1580 kg
12734,Nissan,7.5,e-NV200 Evalia,32755.0,170.0,37.0,1667 kg
12735,Nissan,7.5,LEAF e+ 62 kWh (MY23-25),34945.0,340.0,59.0,1756 kg
12736,Nissan,7.5,Ariya 63kWh,33500.0,335.0,63.0,1980 kg
12737,Nissan,7.5,Micra Extended Range 52 kWh,25495.0,330.0,52.0,1527 kg
12738,Nissan,7.5,LEAF Standard Range 52 kWh (MY26),28250.0,320.0,52.0,1889 kg
12739,Nissan,7.5,LEAF e+ 62 kWh (MY19-22),32945.0,345.0,59.0,1756 kg
12740,Nissan,7.5,LEAF 40 kWh (MY23-25),28495.0,235.0,39.0,1580 kg
12741,Nissan,7.5,LEAF 24 kWh (MY14-17),21680.0,135.0,22.0,1505 kg
12742,Nissan,7.5,LEAF 30 kWh (MY15-17),25825.0,170.0,28.0,1538 kg
12743,Nissan,7.5,Micra Standard Range 40 kWh,21495.0,260.0,40.0,1452 kg
12744,Nissan,7.5,e-NV200 Evalia,24407.0,105.0,22.0,1614 kg
12745,Nissan,7.5,Ariya e-4ORCE 87kWh - 225 kW,45500.0,405.0,87.0,2259 kg
12746,Nissan,7.5,Ariya e-4ORCE 87kWh - 320 kW Nismo,56630.0,385.0,87.0,2277 kg
12747,Nissan,7.5,LEAF 24 kWh (MY11-13),21490.0,125.0,22.0,1600 kg
